Year,Geography,GeoCode,Sex,Age group,Skill,Proficiency level,Value
2012,Ontario,35,Males,Total age groups,Numeracy,3 or above,52.9
2012,Ontario,35,Males,16 to 24 years,Literacy,3 or above,56.1
2012,Ontario,35,Males,16 to 24 years,Numeracy,3 or above,52.5
2012,Ontario,35,Males,25 to 34 years,Literacy,3 or above,59.7
2012,Ontario,35,Males,25 to 34 years,Numeracy,3 or above,57.3
2012,Ontario,35,Males,35 to 44 years,Literacy,3 or above,60.0
2012,Ontario,35,Males,35 to 44 years,Numeracy,3 or above,60.1
2012,Ontario,35,Males,45 to 54 years,Literacy,3 or above,52.1
2012,Ontario,35,Males,45 to 54 years,Numeracy,3 or above,52.6
2012,Ontario,35,Males,55 to 65 years,Literacy,3 or above,44.0
2012,Ontario,35,Males,55 to 65 years,Numeracy,3 or above,42.1
2012,Ontario,35,Females,Total age groups,Literacy,3 or above,52.1
2012,Ontario,35,Females,Total age groups,Numeracy,3 or above,39.5
2012,Ontario,35,Females,16 to 24 years,Literacy,3 or above,55.5
2012,Ontario,35,Females,16 to 24 years,Numeracy,3 or above,40.8
2012,Ontario,35,Females,25 to 34 years,Literacy,3 or above,58.2
2012,Ontario,35,Females,25 to 34 years,Numeracy,3 or above,46.5
2012,Ontario,35,Females,35 to 44 years,Literacy,3 or above,56.7
2012,Ontario,35,Females,35 to 44 years,Numeracy,3 or above,42.8
2012,Ontario,35,Females,45 to 54 years,Literacy,3 or above,48.0
2012,Ontario,35,Females,45 to 54 years,Numeracy,3 or above,38.2
2012,Ontario,35,Females,55 to 65 years,Literacy,3 or above,43.0
2012,Ontario,35,Females,55 to 65 years,Numeracy,3 or above,29.2
2012,Manitoba,46,Both sexes,Total age groups,Literacy,3 or above,51.7
2012,Manitoba,46,Both sexes,Total age groups,Numeracy,3 or above,45.2
2012,Manitoba,46,Both sexes,16 to 24 years,Literacy,3 or above,50.5
2012,Manitoba,46,Both sexes,16 to 24 years,Numeracy,3 or above,44.9
2012,Manitoba,46,Both sexes,25 to 34 years,Literacy,3 or above,59.4
2012,Manitoba,46,Both sexes,25 to 34 years,Numeracy,3 or above,52.0
2012,Manitoba,46,Both sexes,35 to 44 years,Literacy,3 or above,55.0
2012,Manitoba,46,Both sexes,35 to 44 years,Numeracy,3 or above,50.3
2012,Manitoba,46,Both sexes,45 to 54 years,Literacy,3 or above,49.3
2012,Manitoba,46,Both sexes,45 to 54 years,Numeracy,3 or above,44.3
2012,Manitoba,46,Both sexes,55 to 65 years,Literacy,3 or above,44.7
2012,Manitoba,46,Both sexes,55 to 65 years,Numeracy,3 or above,35.0
2012,Manitoba,46,Males,Total age groups,Literacy,3 or above,49.5
2012,Manitoba,46,Males,Total age groups,Numeracy,3 or above,48.0
2012,Manitoba,46,Males,16 to 24 years,Literacy,3 or above,49.1
2012,Manitoba,46,Males,16 to 24 years,Numeracy,3 or above,48.7
2012,Manitoba,46,Males,25 to 34 years,Literacy,3 or above,51.2
2012,Manitoba,46,Males,25 to 34 years,Numeracy,3 or above,53.5
2012,Manitoba,46,Males,35 to 44 years,Literacy,3 or above,55.1
2012,Manitoba,46,Males,35 to 44 years,Numeracy,3 or above,54.0
2012,Manitoba,46,Males,45 to 54 years,Literacy,3 or above,45.9
2012,Manitoba,46,Males,45 to 54 years,Numeracy,3 or above,44.5
2012,Manitoba,46,Males,55 to 65 years,Literacy,3 or above,46.9
2012,Manitoba,46,Males,55 to 65 years,Numeracy,3 or above,39.8
2012,Manitoba,46,Females,Total age groups,Literacy,3 or above,53.9
2012,Manitoba,46,Females,Total age groups,Numeracy,3 or above,42.5
2012,Manitoba,46,Females,16 to 24 years,Literacy,3 or above,51.9
2012,Manitoba,46,Females,16 to 24 years,Numeracy,3 or above,40.9
2012,Manitoba,46,Females,25 to 34 years,Literacy,3 or above,67.7
2012,Manitoba,46,Females,25 to 34 years,Numeracy,3 or above,50.6
2012,Manitoba,46,Females,35 to 44 years,Literacy,3 or above,54.9
2012,Manitoba,46,Females,35 to 44 years,Numeracy,3 or above,46.6
2012,Manitoba,46,Females,45 to 54 years,Literacy,3 or above,52.6
2012,Manitoba,46,Females,45 to 54 years,Numeracy,3 or above,44.2
2012,Manitoba,46,Females,55 to 65 years,Literacy,3 or above,42.5
2012,Manitoba,46,Females,55 to 65 years,Numeracy,3 or above,30.3
2012,Saskatchewan,47,Both sexes,Total age groups,Literacy,3 or above,50.1
2012,Saskatchewan,47,Both sexes,Total age groups,Numeracy,3 or above,43.5
2012,Saskatchewan,47,Both sexes,16 to 24 years,Literacy,3 or above,46.0
2012,Saskatchewan,47,Both sexes,16 to 24 years,Numeracy,3 or above,38.0
2012,Saskatchewan,47,Both sexes,25 to 34 years,Literacy,3 or above,54.9
2012,Saskatchewan,47,Both sexes,25 to 34 years,Numeracy,3 or above,49.2
2012,Saskatchewan,47,Both sexes,35 to 44 years,Literacy,3 or above,56.7
2012,Saskatchewan,47,Both sexes,35 to 44 years,Numeracy,3 or above,52.7
2012,Saskatchewan,47,Both sexes,45 to 54 years,Literacy,3 or above,49.8
2012,Saskatchewan,47,Both sexes,45 to 54 years,Numeracy,3 or above,43.5
2012,Saskatchewan,47,Both sexes,55 to 65 years,Literacy,3 or above,43.6
2012,Saskatchewan,47,Both sexes,55 to 65 years,Numeracy,3 or above,34.5
2012,Saskatchewan,47,Males,Total age groups,Literacy,3 or above,48.4
2012,Saskatchewan,47,Males,Total age groups,Numeracy,3 or above,48.0
2012,Saskatchewan,47,Males,16 to 24 years,Literacy,3 or above,44.8
2012,Saskatchewan,47,Males,16 to 24 years,Numeracy,3 or above,42.7
2012,Saskatchewan,47,Males,25 to 34 years,Literacy,3 or above,52.8
2012,Saskatchewan,47,Males,25 to 34 years,Numeracy,3 or above,53.1
2012,Saskatchewan,47,Males,35 to 44 years,Literacy,3 or above,53.4
2012,Saskatchewan,47,Males,35 to 44 years,Numeracy,3 or above,58.1
2012,Saskatchewan,47,Males,45 to 54 years,Literacy,3 or above,49.9
2012,Saskatchewan,47,Males,45 to 54 years,Numeracy,3 or above,47.3
2012,Saskatchewan,47,Males,55 to 65 years,Literacy,3 or above,41.1
2012,Saskatchewan,47,Males,55 to 65 years,Numeracy,3 or above,39.5
2012,Saskatchewan,47,Females,Total age groups,Literacy,3 or above,51.9
2012,Saskatchewan,47,Females,Total age groups,Numeracy,3 or above,38.9
2012,Saskatchewan,47,Females,16 to 24 years,Literacy,3 or above,47.4
2012,Saskatchewan,47,Females,16 to 24 years,Numeracy,3 or above,33.0
2012,Saskatchewan,47,Females,25 to 34 years,Literacy,3 or above,57.1
2012,Saskatchewan,47,Females,25 to 34 years,Numeracy,3 or above,45.3
2012,Saskatchewan,47,Females,35 to 44 years,Literacy,3 or above,60.1
2012,Saskatchewan,47,Females,35 to 44 years,Numeracy,3 or above,47.3
2012,Saskatchewan,47,Females,45 to 54 years,Literacy,3 or above,49.6
2012,Saskatchewan,47,Females,45 to 54 years,Numeracy,3 or above,39.6
2012,Saskatchewan,47,Females,55 to 65 years,Literacy,3 or above,45.9
2012,Saskatchewan,47,Females,55 to 65 years,Numeracy,3 or above,29.5
2012,Alberta,48,Both sexes,Total age groups,Literacy,3 or above,55.1
2012,Alberta,48,Both sexes,Total age groups,Numeracy,3 or above,47.3
2012,Alberta,48,Both sexes,16 to 24 years,Literacy,3 or above,55.3
2012,Alberta,48,Both sexes,16 to 24 years,Numeracy,3 or above,46.6
2012,Alberta,48,Both sexes,25 to 34 years,Literacy,3 or above,63.5
2012,Alberta,48,Both sexes,25 to 34 years,Numeracy,3 or above,53.7
2012,Alberta,48,Both sexes,35 to 44 years,Literacy,3 or above,59.3
2012,Alberta,48,Both sexes,35 to 44 years,Numeracy,3 or above,49.9
2012,Alberta,48,Both sexes,45 to 54 years,Literacy,3 or above,51.7
2012,Alberta,48,Both sexes,45 to 54 years,Numeracy,3 or above,47.0
2012,Alberta,48,Both sexes,55 to 65 years,Literacy,3 or above,43.1
2012,Alberta,48,Both sexes,55 to 65 years,Numeracy,3 or above,37.1
2012,Alberta,48,Males,Total age groups,Literacy,3 or above,56.6
2012,Alberta,48,Males,Total age groups,Numeracy,3 or above,53.7
2012,Alberta,48,Males,16 to 24 years,Literacy,3 or above,56.4
2012,Alberta,48,Males,16 to 24 years,Numeracy,3 or above,50.9
2012,Alberta,48,Males,25 to 34 years,Literacy,3 or above,64.8
2012,Alberta,48,Males,25 to 34 years,Numeracy,3 or above,58.6
2012,Alberta,48,Males,35 to 44 years,Literacy,3 or above,58.2
2012,Alberta,48,Males,35 to 44 years,Numeracy,3 or above,53.3
2012,Alberta,48,Males,45 to 54 years,Literacy,3 or above,54.3
2012,Alberta,48,Males,45 to 54 years,Numeracy,3 or above,56.2
2012,Alberta,48,Males,55 to 65 years,Literacy,3 or above,46.4
2012,Alberta,48,Males,55 to 65 years,Numeracy,3 or above,47.2
2012,Alberta,48,Females,Total age groups,Literacy,3 or above,53.5
2012,Alberta,48,Females,Total age groups,Numeracy,3 or above,40.6
2012,Alberta,48,Females,16 to 24 years,Literacy,3 or above,54.2
2012,Alberta,48,Females,16 to 24 years,Numeracy,3 or above,41.9
2012,Alberta,48,Females,25 to 34 years,Literacy,3 or above,61.9
2012,Alberta,48,Females,25 to 34 years,Numeracy,3 or above,48.5
2012,Alberta,48,Females,35 to 44 years,Literacy,3 or above,60.5
2012,Alberta,48,Females,35 to 44 years,Numeracy,3 or above,46.3
2012,Alberta,48,Females,45 to 54 years,Literacy,3 or above,48.9
2012,Alberta,48,Females,45 to 54 years,Numeracy,3 or above,37.3
2012,Alberta,48,Females,55 to 65 years,Literacy,3 or above,39.8
2012,Alberta,48,Females,55 to 65 years,Numeracy,3 or above,26.9
2012,British Columbia,59,Both sexes,Total age groups,Literacy,3 or above,54.1
2012,British Columbia,59,Both sexes,Total age groups,Numeracy,3 or above,47.7
2012,British Columbia,59,Both sexes,16 to 24 years,Literacy,3 or above,56.8
2012,British Columbia,59,Both sexes,16 to 24 years,Numeracy,3 or above,47.7
2012,British Columbia,59,Both sexes,25 to 34 years,Literacy,3 or above,60.9
2012,British Columbia,59,Both sexes,25 to 34 years,Numeracy,3 or above,54.8
2012,British Columbia,59,Both sexes,35 to 44 years,Literacy,3 or above,59.3
2012,British Columbia,59,Both sexes,35 to 44 years,Numeracy,3 or above,53.7
2012,British Columbia,59,Both sexes,45 to 54 years,Literacy,3 or above,47.8
2012,British Columbia,59,Both sexes,45 to 54 years,Numeracy,3 or above,40.0
2012,British Columbia,59,Both sexes,55 to 65 years,Literacy,3 or above,47.8
2012,British Columbia,59,Both sexes,55 to 65 years,Numeracy,3 or above,43.8
2012,British Columbia,59,Males,Total age groups,Literacy,3 or above,55.8
2012,British Columbia,59,Males,Total age groups,Numeracy,3 or above,53.0
2012,British Columbia,59,Males,16 to 24 years,Literacy,3 or above,55.9
2012,British Columbia,59,Males,16 to 24 years,Numeracy,3 or above,49.8
2012,British Columbia,59,Males,25 to 34 years,Literacy,3 or above,57.8
2012,British Columbia,59,Males,25 to 34 years,Numeracy,3 or above,56.4
2012,British Columbia,59,Males,35 to 44 years,Literacy,3 or above,55.9
2012,British Columbia,59,Males,35 to 44 years,Numeracy,3 or above,56.4
2012,British Columbia,59,Males,45 to 54 years,Literacy,3 or above,54.1
2012,British Columbia,59,Males,45 to 54 years,Numeracy,3 or above,47.6
2012,British Columbia,59,Males,55 to 65 years,Literacy,3 or above,55.6
2012,British Columbia,59,Males,55 to 65 years,Numeracy,3 or above,55.4
2012,British Columbia,59,Females,Total age groups,Literacy,3 or above,52.5
2012,British Columbia,59,Females,Total age groups,Numeracy,3 or above,42.3
2012,British Columbia,59,Females,16 to 24 years,Literacy,3 or above,57.6
2012,British Columbia,59,Females,16 to 24 years,Numeracy,3 or above,45.5
2012,British Columbia,59,Females,25 to 34 years,Literacy,3 or above,64.1
2012,British Columbia,59,Females,25 to 34 years,Numeracy,3 or above,53.1
2012,British Columbia,59,Females,35 to 44 years,Literacy,3 or above,62.6
2012,British Columbia,59,Females,35 to 44 years,Numeracy,3 or above,51.0
2012,British Columbia,59,Females,45 to 54 years,Literacy,3 or above,41.7
2012,British Columbia,59,Females,45 to 54 years,Numeracy,3 or above,32.6
2012,British Columbia,59,Females,55 to 65 years,Literacy,3 or above,40.2
2012,British Columbia,59,Females,55 to 65 years,Numeracy,3 or above,32.6
2012,Yukon,60,Both sexes,Total age groups,Literacy,3 or above,55.7
2012,Yukon,60,Both sexes,Total age groups,Numeracy,3 or above,44.2
2012,Yukon,60,Both sexes,16 to 24 years,Literacy,3 or above,42.4
2012,Yukon,60,Both sexes,16 to 24 years,Numeracy,3 or above,35.1
2012,Yukon,60,Both sexes,25 to 34 years,Literacy,3 or above,56.4
2012,Yukon,60,Both sexes,25 to 34 years,Numeracy,3 or above,38.0
2012,Yukon,60,Both sexes,35 to 44 years,Literacy,3 or above,57.9
2012,Yukon,60,Both sexes,35 to 44 years,Numeracy,3 or above,50.4
2012,Yukon,60,Both sexes,45 to 54 years,Literacy,3 or above,64.3
2012,Yukon,60,Both sexes,45 to 54 years,Numeracy,3 or above,51.6
2012,Yukon,60,Both sexes,55 to 65 years,Literacy,3 or above,53.0
2012,Yukon,60,Both sexes,55 to 65 years,Numeracy,3 or above,42.1
2012,Yukon,60,Males,Total age groups,Literacy,3 or above,55.0
2012,Yukon,60,Males,Total age groups,Numeracy,3 or above,48.2
2012,Yukon,60,Males,16 to 24 years,Literacy,3 or above,51.7
2012,Yukon,60,Males,16 to 24 years,Numeracy,3 or above,41.4
2012,Yukon,60,Males,25 to 34 years,Literacy,3 or above,46.2
2012,Yukon,60,Males,25 to 34 years,Numeracy,3 or above,34.2
2012,Yukon,60,Males,35 to 44 years,Literacy,3 or above,61.7
2012,Yukon,60,Males,35 to 44 years,Numeracy,3 or above,58.2
2012,Yukon,60,Males,45 to 54 years,Literacy,3 or above,61.9
2012,Yukon,60,Males,45 to 54 years,Numeracy,3 or above,58.7
2012,Yukon,60,Males,55 to 65 years,Literacy,3 or above,51.6
2012,Yukon,60,Males,55 to 65 years,Numeracy,3 or above,45.0
2012,Yukon,60,Females,Total age groups,Literacy,3 or above,56.3
2012,Yukon,60,Females,Total age groups,Numeracy,3 or above,40.2
2012,Yukon,60,Females,16 to 24 years,Literacy,3 or above,32.6
2012,Yukon,60,Females,16 to 24 years,Numeracy,3 or above,28.5
2012,Yukon,60,Females,25 to 34 years,Literacy,3 or above,66.7
2012,Yukon,60,Females,25 to 34 years,Numeracy,3 or above,41.8
2012,Yukon,60,Females,35 to 44 years,Literacy,3 or above,54.7
2012,Yukon,60,Females,35 to 44 years,Numeracy,3 or above,43.7
2012,Yukon,60,Females,45 to 54 years,Literacy,3 or above,66.7
2012,Yukon,60,Females,45 to 54 years,Numeracy,3 or above,44.4
2012,Yukon,60,Females,55 to 65 years,Literacy,3 or above,54.6
2012,Yukon,60,Females,55 to 65 years,Numeracy,3 or above,38.9
2012,Northwest Territories,61,Both sexes,Total age groups,Literacy,3 or above,36.1
2012,Northwest Territories,61,Both sexes,Total age groups,Numeracy,3 or above,30.3
2012,Northwest Territories,61,Both sexes,16 to 24 years,Literacy,3 or above,31.5
2012,Northwest Territories,61,Both sexes,16 to 24 years,Numeracy,3 or above,26.8
2012,Northwest Territories,61,Both sexes,25 to 34 years,Literacy,3 or above,45.3
2012,Northwest Territories,61,Both sexes,25 to 34 years,Numeracy,3 or above,37.8
2012,Northwest Territories,61,Both sexes,35 to 44 years,Literacy,3 or above,42.3
2012,Northwest Territories,61,Both sexes,35 to 44 years,Numeracy,3 or above,34.2
2012,Northwest Territories,61,Both sexes,45 to 54 years,Literacy,3 or above,29.0
2012,Northwest Territories,61,Both sexes,45 to 54 years,Numeracy,3 or above,24.1
2012,Northwest Territories,61,Both sexes,55 to 65 years,Literacy,3 or above,30.0
2012,Northwest Territories,61,Both sexes,55 to 65 years,Numeracy,3 or above,26.5
2012,Northwest Territories,61,Males,Total age groups,Literacy,3 or above,37.0
2012,Northwest Territories,61,Males,Total age groups,Numeracy,3 or above,33.9
2012,Northwest Territories,61,Males,16 to 24 years,Literacy,3 or above,31.0
2012,Northwest Territories,61,Males,16 to 24 years,Numeracy,3 or above,29.8
2012,Northwest Territories,61,Males,25 to 34 years,Literacy,3 or above,44.3
2012,Northwest Territories,61,Males,25 to 34 years,Numeracy,3 or above,40.0
2012,Northwest Territories,61,Males,35 to 44 years,Literacy,3 or above,46.1
2012,Northwest Territories,61,Males,35 to 44 years,Numeracy,3 or above,39.3
2012,Northwest Territories,61,Males,45 to 54 years,Literacy,3 or above,31.6
2012,Northwest Territories,61,Males,45 to 54 years,Numeracy,3 or above,28.9
2012,Northwest Territories,61,Males,55 to 65 years,Literacy,3 or above,30.3
2012,Northwest Territories,61,Males,55 to 65 years,Numeracy,3 or above,30.5
2012,Northwest Territories,61,Females,Total age groups,Literacy,3 or above,35.3
2012,Northwest Territories,61,Females,Total age groups,Numeracy,3 or above,26.4
2012,Northwest Territories,61,Females,16 to 24 years,Literacy,3 or above,32.0
2012,Northwest Territories,61,Females,16 to 24 years,Numeracy,3 or above,23.4
2012,Northwest Territories,61,Females,25 to 34 years,Literacy,3 or above,46.3
2012,Northwest Territories,61,Females,25 to 34 years,Numeracy,3 or above,35.8
2012,Northwest Territories,61,Females,35 to 44 years,Literacy,3 or above,38.0
2012,Northwest Territories,61,Females,35 to 44 years,Numeracy,3 or above,28.3
2012,Northwest Territories,61,Females,45 to 54 years,Literacy,3 or above,26.4
2012,Northwest Territories,61,Females,45 to 54 years,Numeracy,3 or above,19.5
2012,Northwest Territories,61,Females,55 to 65 years,Literacy,3 or above,29.7
2012,Northwest Territories,61,Females,55 to 65 years,Numeracy,3 or above,21.5
2012,Nunavut,62,Both sexes,Total age groups,Literacy,3 or above,16.9
2012,Nunavut,62,Both sexes,Total age groups,Numeracy,3 or above,12.7
2012,Nunavut,62,Both sexes,16 to 24 years,Literacy,3 or above,9.3
2012,Nunavut,62,Both sexes,16 to 24 years,Numeracy,3 or above,6.8
2012,Nunavut,62,Both sexes,25 to 34 years,Literacy,3 or above,20.9
2012,Nunavut,62,Both sexes,25 to 34 years,Numeracy,3 or above,15.6
2012,Nunavut,62,Both sexes,35 to 44 years,Literacy,3 or above,19.8
2012,Nunavut,62,Both sexes,35 to 44 years,Numeracy,3 or above,15.7
2012,Nunavut,62,Both sexes,45 to 54 years,Literacy,3 or above,18.1
2012,Nunavut,62,Both sexes,45 to 54 years,Numeracy,3 or above,12.9
2012,Nunavut,62,Both sexes,55 to 65 years,Literacy,3 or above,18.3
2012,Nunavut,62,Both sexes,55 to 65 years,Numeracy,3 or above,14.5
2012,Nunavut,62,Males,Total age groups,Literacy,3 or above,16.9
2012,Nunavut,62,Males,Total age groups,Numeracy,3 or above,15.3
2012,Nunavut,62,Males,16 to 24 years,Literacy,3 or above,8.9
2012,Nunavut,62,Males,16 to 24 years,Numeracy,3 or above,8.5
2012,Nunavut,62,Males,25 to 34 years,Literacy,3 or above,22.7
2012,Nunavut,62,Males,25 to 34 years,Numeracy,3 or above,20.8
2012,Nunavut,62,Males,35 to 44 years,Literacy,3 or above,18.9
2012,Nunavut,62,Males,35 to 44 years,Numeracy,3 or above,18.5
2012,Nunavut,62,Males,45 to 54 years,Literacy,3 or above,16.0
2012,Nunavut,62,Males,45 to 54 years,Numeracy,3 or above,13.6
2012,Nunavut,62,Males,55 to 65 years,Literacy,3 or above,21.6
2012,Nunavut,62,Males,55 to 65 years,Numeracy,3 or above,17.4
2012,Nunavut,62,Females,Total age groups,Literacy,3 or above,16.8
2012,Nunavut,62,Females,Total age groups,Numeracy,3 or above,10.0
2012,Nunavut,62,Females,16 to 24 years,Literacy,3 or above,9.8
2012,Nunavut,62,Females,16 to 24 years,Numeracy,3 or above,
2012,Nunavut,62,Females,25 to 34 years,Literacy,3 or above,19.2
2012,Nunavut,62,Females,25 to 34 years,Numeracy,3 or above,10.5
2012,Nunavut,62,Females,35 to 44 years,Literacy,3 or above,20.6
2012,Nunavut,62,Females,35 to 44 years,Numeracy,3 or above,13.0
2012,Nunavut,62,Females,45 to 54 years,Literacy,3 or above,20.5
2012,Nunavut,62,Females,45 to 54 years,Numeracy,3 or above,12.0
2012,Nunavut,62,Females,55 to 65 years,Literacy,3 or above,14.8
2012,Nunavut,62,Females,55 to 65 years,Numeracy,3 or above,11.4
