Year,Geography,Sex,Age group,GeoCode,Value
2015,Manitoba,Females,45 years and over,46,4.6
2015,Manitoba,Females,25 to 54 years,46,5.0
2015,Manitoba,Females,55 years and over,46,3.7
2015,Manitoba,Females,15 to 64 years,46,5.8
2015,Manitoba,Females,15 to 19 years,46,17.4
2015,Manitoba,Females,20 to 24 years,46,6.2
2015,Manitoba,Females,25 to 29 years,46,5.7
2015,Manitoba,Females,30 to 34 years,46,5.1
2015,Manitoba,Females,35 to 39 years,46,4.5
2015,Manitoba,Females,40 to 44 years,46,4.0
2015,Manitoba,Females,45 to 49 years,46,5.0
2015,Manitoba,Females,50 to 54 years,46,5.4
2015,Manitoba,Females,55 to 59 years,46,3.9
2015,Manitoba,Females,60 to 64 years,46,3.2
2015,Manitoba,Females,65 years and over,46,
2015,Manitoba,Females,65 to 69 years,46,
2015,Manitoba,Females,70 years and over,46,
2015,Saskatchewan,Both sexes,15 years and over,47,5.2
2015,Saskatchewan,Both sexes,15 to 24 years,47,9.8
2015,Saskatchewan,Both sexes,25 years and over,47,4.4
2015,Saskatchewan,Both sexes,25 to 44 years,47,5.0
2015,Saskatchewan,Both sexes,45 to 64 years,47,3.8
2015,Saskatchewan,Both sexes,45 years and over,47,3.7
2015,Saskatchewan,Both sexes,25 to 54 years,47,4.6
2015,Saskatchewan,Both sexes,55 years and over,47,3.7
2015,Saskatchewan,Both sexes,15 to 64 years,47,5.3
2015,Saskatchewan,Both sexes,15 to 19 years,47,13.1
2015,Saskatchewan,Both sexes,20 to 24 years,47,7.8
2015,Saskatchewan,Both sexes,25 to 29 years,47,6.7
2015,Saskatchewan,Both sexes,30 to 34 years,47,4.8
2015,Saskatchewan,Both sexes,35 to 39 years,47,3.9
2015,Saskatchewan,Both sexes,40 to 44 years,47,4.4
2015,Saskatchewan,Both sexes,45 to 49 years,47,4.2
2015,Saskatchewan,Both sexes,50 to 54 years,47,3.2
2015,Saskatchewan,Both sexes,55 to 59 years,47,4.1
2015,Saskatchewan,Both sexes,60 to 64 years,47,3.8
2015,Saskatchewan,Both sexes,65 years and over,47,2.8
2015,Saskatchewan,Both sexes,65 to 69 years,47,3.4
2015,Saskatchewan,Both sexes,70 years and over,47,
2015,Saskatchewan,Males,15 years and over,47,5.6
2015,Saskatchewan,Males,15 to 24 years,47,9.8
2015,Saskatchewan,Males,25 years and over,47,4.9
2015,Saskatchewan,Males,25 to 44 years,47,5.5
2015,Saskatchewan,Males,45 to 64 years,47,4.4
2015,Saskatchewan,Males,45 years and over,47,4.2
2015,Saskatchewan,Males,25 to 54 years,47,5.1
2015,Saskatchewan,Males,55 years and over,47,4.2
2015,Saskatchewan,Males,15 to 64 years,47,5.8
2015,Saskatchewan,Males,15 to 19 years,47,12.4
2015,Saskatchewan,Males,20 to 24 years,47,8.2
2015,Saskatchewan,Males,25 to 29 years,47,7.4
2015,Saskatchewan,Males,30 to 34 years,47,5.2
2015,Saskatchewan,Males,35 to 39 years,47,4.2
2015,Saskatchewan,Males,40 to 44 years,47,4.9
2015,Saskatchewan,Males,45 to 49 years,47,4.5
2015,Saskatchewan,Males,50 to 54 years,47,3.9
2015,Saskatchewan,Males,55 to 59 years,47,4.8
2015,Saskatchewan,Males,60 to 64 years,47,
2015,Saskatchewan,Males,65 years and over,47,
2015,Saskatchewan,Males,65 to 69 years,47,
2015,Saskatchewan,Males,70 years and over,47,
2015,Saskatchewan,Females,15 years and over,47,4.7
2015,Saskatchewan,Females,15 to 24 years,47,9.9
2015,Saskatchewan,Females,25 years and over,47,3.7
2015,Saskatchewan,Females,25 to 44 years,47,4.4
2015,Saskatchewan,Females,45 to 64 years,47,3.1
2015,Saskatchewan,Females,45 years and over,47,3.0
2015,Saskatchewan,Females,25 to 54 years,47,4.0
2015,Saskatchewan,Females,55 years and over,47,2.9
2015,Saskatchewan,Females,15 to 64 years,47,4.8
2015,Saskatchewan,Females,15 to 19 years,47,13.6
2015,Saskatchewan,Females,20 to 24 years,47,7.4
2015,Saskatchewan,Females,25 to 29 years,47,5.8
2015,Saskatchewan,Females,30 to 34 years,47,4.2
2015,Saskatchewan,Females,35 to 39 years,47,3.6
2015,Saskatchewan,Females,40 to 44 years,47,3.9
2015,Saskatchewan,Females,45 to 49 years,47,3.8
2015,Saskatchewan,Females,50 to 54 years,47,2.5
2015,Saskatchewan,Females,55 to 59 years,47,3.3
2015,Saskatchewan,Females,60 to 64 years,47,
2015,Saskatchewan,Females,65 years and over,47,
2015,Saskatchewan,Females,65 to 69 years,47,
2015,Saskatchewan,Females,70 years and over,47,
2015,Alberta,Both sexes,15 years and over,48,6.1
2015,Alberta,Both sexes,15 to 24 years,48,10.5
2015,Alberta,Both sexes,25 years and over,48,5.3
2015,Alberta,Both sexes,25 to 44 years,48,5.5
2015,Alberta,Both sexes,45 to 64 years,48,5.3
2015,Alberta,Both sexes,45 years and over,48,5.1
2015,Alberta,Both sexes,25 to 54 years,48,5.5
2015,Alberta,Both sexes,55 years and over,48,4.7
2015,Alberta,Both sexes,15 to 64 years,48,6.2
2015,Alberta,Both sexes,15 to 19 years,48,13.7
2015,Alberta,Both sexes,20 to 24 years,48,8.6
2015,Alberta,Both sexes,25 to 29 years,48,6.0
2015,Alberta,Both sexes,30 to 34 years,48,4.7
2015,Alberta,Both sexes,35 to 39 years,48,5.5
2015,Alberta,Both sexes,40 to 44 years,48,5.7
2015,Alberta,Both sexes,45 to 49 years,48,5.5
2015,Alberta,Both sexes,50 to 54 years,48,5.4
2015,Alberta,Both sexes,55 to 59 years,48,4.8
2015,Alberta,Both sexes,60 to 64 years,48,5.5
2015,Alberta,Both sexes,65 years and over,48,3.3
2015,Alberta,Both sexes,65 to 69 years,48,3.8
2015,Alberta,Both sexes,70 years and over,48,
2015,Alberta,Males,15 years and over,48,6.5
2015,Alberta,Males,15 to 24 years,48,12.0
2015,Alberta,Males,25 years and over,48,5.6
2015,Alberta,Males,25 to 44 years,48,5.6
2015,Alberta,Males,45 to 64 years,48,5.9
2015,Alberta,Males,45 years and over,48,5.6
2015,Alberta,Males,25 to 54 years,48,5.7
2015,Alberta,Males,55 years and over,48,5.2
2015,Alberta,Males,15 to 64 years,48,6.7
2015,Alberta,Males,15 to 19 years,48,15.7
2015,Alberta,Males,20 to 24 years,48,9.9
2015,Alberta,Males,25 to 29 years,48,6.7
2015,Alberta,Males,30 to 34 years,48,4.6
2015,Alberta,Males,35 to 39 years,48,5.2
2015,Alberta,Males,40 to 44 years,48,5.8
2015,Alberta,Males,45 to 49 years,48,6.4
2015,Alberta,Males,50 to 54 years,48,5.8
2015,Alberta,Males,55 to 59 years,48,4.9
2015,Alberta,Males,60 to 64 years,48,6.7
2015,Alberta,Males,65 years and over,48,
2015,Alberta,Males,65 to 69 years,48,
2015,Alberta,Males,70 years and over,48,
2015,Alberta,Females,15 years and over,48,5.5
2015,Alberta,Females,15 to 24 years,48,8.7
2015,Alberta,Females,25 years and over,48,4.9
2015,Alberta,Females,25 to 44 years,48,5.3
2015,Alberta,Females,45 to 64 years,48,4.6
2015,Alberta,Females,45 years and over,48,4.4
2015,Alberta,Females,25 to 54 years,48,5.1
2015,Alberta,Females,55 years and over,48,4.0
2015,Alberta,Females,15 to 64 years,48,5.6
2015,Alberta,Females,15 to 19 years,48,11.7
2015,Alberta,Females,20 to 24 years,48,7.0
2015,Alberta,Females,25 to 29 years,48,5.1
2015,Alberta,Females,30 to 34 years,48,4.7
2015,Alberta,Females,35 to 39 years,48,6.0
2015,Alberta,Females,40 to 44 years,48,5.6
2015,Alberta,Females,45 to 49 years,48,4.5
2015,Alberta,Females,50 to 54 years,48,4.9
2015,Alberta,Females,55 to 59 years,48,4.7
2015,Alberta,Females,60 to 64 years,48,4.0
2015,Alberta,Females,65 years and over,48,
2015,Alberta,Females,65 to 69 years,48,
2015,Alberta,Females,70 years and over,48,
2015,British Columbia,Both sexes,15 years and over,59,6.2
2015,British Columbia,Both sexes,15 to 24 years,59,11.1
2015,British Columbia,Both sexes,25 years and over,59,5.3
2015,British Columbia,Both sexes,25 to 44 years,59,5.1
2015,British Columbia,Both sexes,45 to 64 years,59,5.6
2015,British Columbia,Both sexes,45 years and over,59,5.6
2015,British Columbia,Both sexes,25 to 54 years,59,5.2
2015,British Columbia,Both sexes,55 years and over,59,5.8
2015,British Columbia,Both sexes,15 to 64 years,59,6.2
2015,British Columbia,Both sexes,15 to 19 years,59,15.5
2015,British Columbia,Both sexes,20 to 24 years,59,8.7
2015,British Columbia,Both sexes,25 to 29 years,59,5.8
2015,British Columbia,Both sexes,30 to 34 years,59,4.4
2015,British Columbia,Both sexes,35 to 39 years,59,5.4
2015,British Columbia,Both sexes,40 to 44 years,59,4.9
2015,British Columbia,Both sexes,45 to 49 years,59,5.3
2015,British Columbia,Both sexes,50 to 54 years,59,5.4
2015,British Columbia,Both sexes,55 to 59 years,59,5.8
2015,British Columbia,Both sexes,60 to 64 years,59,6.4
2015,British Columbia,Both sexes,65 years and over,59,4.8
2015,British Columbia,Both sexes,65 to 69 years,59,5.0
2015,British Columbia,Both sexes,70 years and over,59,
2015,British Columbia,Males,15 years and over,59,6.6
2015,British Columbia,Males,15 to 24 years,59,13.1
2015,British Columbia,Males,25 years and over,59,5.6
2015,British Columbia,Males,25 to 44 years,59,5.3
2015,British Columbia,Males,45 to 64 years,59,6.0
2015,British Columbia,Males,45 years and over,59,5.8
2015,British Columbia,Males,25 to 54 years,59,5.3
2015,British Columbia,Males,55 years and over,59,6.5
2015,British Columbia,Males,15 to 64 years,59,6.7
2015,British Columbia,Males,15 to 19 years,59,16.9
2015,British Columbia,Males,20 to 24 years,59,11.1
2015,British Columbia,Males,25 to 29 years,59,6.6
2015,British Columbia,Males,30 to 34 years,59,4.4
2015,British Columbia,Males,35 to 39 years,59,5.6
2015,British Columbia,Males,40 to 44 years,59,4.6
2015,British Columbia,Males,45 to 49 years,59,4.7
2015,British Columbia,Males,50 to 54 years,59,5.6
2015,British Columbia,Males,55 to 59 years,59,7.0
2015,British Columbia,Males,60 to 64 years,59,7.3
2015,British Columbia,Males,65 years and over,59,4.2
2015,British Columbia,Males,65 to 69 years,59,3.9
2015,British Columbia,Males,70 years and over,59,
2015,British Columbia,Females,15 years and over,59,5.6
2015,British Columbia,Females,15 to 24 years,59,8.8
2015,British Columbia,Females,25 years and over,59,5.1
2015,British Columbia,Females,25 to 44 years,59,4.9
2015,British Columbia,Females,45 to 64 years,59,5.3
2015,British Columbia,Females,45 years and over,59,5.3
2015,British Columbia,Females,25 to 54 years,59,5.1
2015,British Columbia,Females,55 years and over,59,5.0
2015,British Columbia,Females,15 to 64 years,59,5.7
2015,British Columbia,Females,15 to 19 years,59,14.0
2015,British Columbia,Females,20 to 24 years,59,5.9
2015,British Columbia,Females,25 to 29 years,59,5.0
2015,British Columbia,Females,30 to 34 years,59,4.3
2015,British Columbia,Females,35 to 39 years,59,5.3
2015,British Columbia,Females,40 to 44 years,59,5.2
2015,British Columbia,Females,45 to 49 years,59,6.0
2015,British Columbia,Females,50 to 54 years,59,5.1
2015,British Columbia,Females,55 to 59 years,59,4.6
2015,British Columbia,Females,60 to 64 years,59,5.5
2015,British Columbia,Females,65 years and over,59,5.5
2015,British Columbia,Females,65 to 69 years,59,6.5
2015,British Columbia,Females,70 years and over,59,
2016,Canada,Both sexes,15 to 24 years,,12.6
2016,Canada,Both sexes,25 years and over,,6.1
2016,Canada,Both sexes,25 to 44 years,,6.3
2016,Canada,Both sexes,45 to 64 years,,6.0
2016,Canada,Both sexes,45 years and over,,5.9
2016,Canada,Both sexes,25 to 54 years,,6.0
2016,Canada,Both sexes,55 years and over,,6.2
2016,Canada,Both sexes,15 to 64 years,,7.1
2016,Canada,Both sexes,15 to 19 years,,17.1
2016,Canada,Both sexes,20 to 24 years,,10.1
2016,Canada,Both sexes,25 to 29 years,,7.7
2016,Canada,Both sexes,30 to 34 years,,6.2
2016,Canada,Both sexes,35 to 39 years,,5.5
2016,Canada,Both sexes,40 to 44 years,,5.6
2016,Canada,Both sexes,45 to 49 years,,5.5
2016,Canada,Both sexes,50 to 54 years,,5.7
2016,Canada,Both sexes,55 to 59 years,,6.2
2016,Canada,Both sexes,60 to 64 years,,7.3
2016,Canada,Both sexes,65 years and over,,4.8
2016,Canada,Both sexes,65 to 69 years,,5.4
2016,Canada,Both sexes,70 years and over,,3.6
2016,Canada,Males,15 years and over,,7.7
2016,Canada,Males,15 to 24 years,,14.4
2016,Canada,Males,25 years and over,,6.6
2016,Canada,Males,25 to 44 years,,6.8
2016,Canada,Males,45 to 64 years,,6.6
2016,Canada,Males,45 years and over,,6.5
2016,Canada,Males,25 to 54 years,,6.5
2016,Canada,Males,55 years and over,,6.9
2016,Canada,Males,15 to 64 years,,7.8
2016,Canada,Males,15 to 19 years,,19.3
2016,Canada,Males,20 to 24 years,,11.8
2016,Canada,Males,25 to 29 years,,8.8
2016,Canada,Males,30 to 34 years,,6.7
2016,Canada,Males,35 to 39 years,,5.5
2016,Canada,Males,40 to 44 years,,6.0
2016,Canada,Males,45 to 49 years,,5.8
2016,Canada,Males,50 to 54 years,,6.4
2016,Canada,Males,55 to 59 years,,6.7
2016,Canada,Males,60 to 64 years,,7.9
2016,Canada,Males,65 years and over,,5.6
2016,Canada,Males,65 to 69 years,,6.3
2016,Canada,Males,70 years and over,,4.5
2016,Canada,Females,15 years and over,,6.3
2016,Canada,Females,15 to 24 years,,10.7
2016,Canada,Females,25 years and over,,5.5
2016,Canada,Females,25 to 44 years,,5.7
2016,Canada,Females,45 to 64 years,,5.4
2016,Canada,Females,45 years and over,,5.3
2016,Canada,Females,25 to 54 years,,5.5
2016,Canada,Females,55 years and over,,5.5
2016,Canada,Females,15 to 64 years,,6.4
2016,Canada,Females,15 to 19 years,,15.0
2016,Canada,Females,20 to 24 years,,8.1
2016,Canada,Females,25 to 29 years,,6.4
2016,Canada,Females,30 to 34 years,,5.6
2016,Canada,Females,35 to 39 years,,5.5
2016,Canada,Females,40 to 44 years,,5.3
2016,Canada,Females,45 to 49 years,,5.2
2016,Canada,Females,50 to 54 years,,5.0
2016,Canada,Females,55 to 59 years,,5.6
2016,Canada,Females,60 to 64 years,,6.4
2016,Canada,Females,65 years and over,,3.4
2016,Canada,Females,65 to 69 years,,4.1
2016,Canada,Females,70 years and over,,2.1
2016,Newfoundland and Labrador,Both sexes,15 years and over,10,13.8
2016,Newfoundland and Labrador,Both sexes,15 to 24 years,10,16.6
2016,Newfoundland and Labrador,Both sexes,25 years and over,10,13.4
2016,Newfoundland and Labrador,Both sexes,25 to 44 years,10,12.6
2016,Newfoundland and Labrador,Both sexes,45 to 64 years,10,13.8
2016,Newfoundland and Labrador,Both sexes,45 years and over,10,14.0
2016,Newfoundland and Labrador,Both sexes,25 to 54 years,10,12.1
2016,Newfoundland and Labrador,Both sexes,55 years and over,10,17.1
2016,Newfoundland and Labrador,Both sexes,15 to 64 years,10,13.7
2016,Newfoundland and Labrador,Both sexes,15 to 19 years,10,17.2
2016,Newfoundland and Labrador,Both sexes,20 to 24 years,10,15.8
2016,Newfoundland and Labrador,Both sexes,25 to 29 years,10,15.1
2016,Newfoundland and Labrador,Both sexes,30 to 34 years,10,12.6
2016,Newfoundland and Labrador,Both sexes,35 to 39 years,10,10.2
2016,Newfoundland and Labrador,Both sexes,40 to 44 years,10,12.5
2016,Newfoundland and Labrador,Both sexes,45 to 49 years,10,10.5
2016,Newfoundland and Labrador,Both sexes,50 to 54 years,10,12.2
2016,Newfoundland and Labrador,Both sexes,55 to 59 years,10,14.4
2016,Newfoundland and Labrador,Both sexes,60 to 64 years,10,21.4
2016,Newfoundland and Labrador,Both sexes,65 years and over,10,16.3
2016,Newfoundland and Labrador,Both sexes,65 to 69 years,10,17.6
2016,Newfoundland and Labrador,Both sexes,70 years and over,10,
2016,Newfoundland and Labrador,Males,15 years and over,10,16.5
2016,Newfoundland and Labrador,Males,15 to 24 years,10,20.8
2016,Newfoundland and Labrador,Males,25 years and over,10,15.9
2016,Newfoundland and Labrador,Males,25 to 44 years,10,14.9
2016,Newfoundland and Labrador,Males,45 to 64 years,10,16.2
2016,Newfoundland and Labrador,Males,45 years and over,10,16.5
2016,Newfoundland and Labrador,Males,25 to 54 years,10,14.3
2016,Newfoundland and Labrador,Males,55 years and over,10,20.2
2016,Newfoundland and Labrador,Males,15 to 64 years,10,16.3
2016,Newfoundland and Labrador,Males,15 to 19 years,10,18.3
2016,Newfoundland and Labrador,Males,20 to 24 years,10,21.5
2016,Newfoundland and Labrador,Males,25 to 29 years,10,19.8
2016,Newfoundland and Labrador,Males,30 to 34 years,10,14.6
2016,Newfoundland and Labrador,Males,35 to 39 years,10,11.0
2016,Newfoundland and Labrador,Males,40 to 44 years,10,15.3
2016,Newfoundland and Labrador,Males,45 to 49 years,10,12.4
2016,Newfoundland and Labrador,Males,50 to 54 years,10,13.9
2016,Newfoundland and Labrador,Males,55 to 59 years,10,17.8
2016,Newfoundland and Labrador,Males,60 to 64 years,10,23.0
2016,Newfoundland and Labrador,Males,65 years and over,10,
2016,Newfoundland and Labrador,Males,65 to 69 years,10,
2016,Newfoundland and Labrador,Males,70 years and over,10,
2016,Newfoundland and Labrador,Females,15 years and over,10,10.7
2016,Newfoundland and Labrador,Females,15 to 24 years,10,11.9
2016,Newfoundland and Labrador,Females,25 years and over,10,10.5
2016,Newfoundland and Labrador,Females,25 to 44 years,10,10.1
2016,Newfoundland and Labrador,Females,45 to 64 years,10,11.1
2016,Newfoundland and Labrador,Females,45 years and over,10,11.0
2016,Newfoundland and Labrador,Females,25 to 54 years,10,9.8
2016,Newfoundland and Labrador,Females,55 years and over,10,13.0
2016,Newfoundland and Labrador,Females,15 to 64 years,10,10.8
2016,Newfoundland and Labrador,Females,15 to 19 years,10,15.9
2016,Newfoundland and Labrador,Females,20 to 24 years,10,9.7
2016,Newfoundland and Labrador,Females,25 to 29 years,10,9.2
2016,Newfoundland and Labrador,Females,30 to 34 years,10,11.4
2016,Newfoundland and Labrador,Females,35 to 39 years,10,9.2
2016,Newfoundland and Labrador,Females,40 to 44 years,10,9.7
2016,Newfoundland and Labrador,Females,45 to 49 years,10,8.7
2016,Newfoundland and Labrador,Females,50 to 54 years,10,11.0
2016,Newfoundland and Labrador,Females,55 to 59 years,10,10.5
2016,Newfoundland and Labrador,Females,60 to 64 years,10,19.0
2016,Newfoundland and Labrador,Females,65 years and over,10,
2016,Newfoundland and Labrador,Females,65 to 69 years,10,
2016,Newfoundland and Labrador,Females,70 years and over,10,
2016,Prince Edward Island,Both sexes,15 years and over,11,10.6
2016,Prince Edward Island,Both sexes,15 to 24 years,11,14.4
2016,Prince Edward Island,Both sexes,25 years and over,11,9.9
2016,Prince Edward Island,Both sexes,25 to 44 years,11,9.0
2016,Prince Edward Island,Both sexes,45 to 64 years,11,10.3
2016,Prince Edward Island,Both sexes,45 years and over,11,10.6
2016,Prince Edward Island,Both sexes,25 to 54 years,11,8.8
2016,Prince Edward Island,Both sexes,55 years and over,11,12.0
2016,Prince Edward Island,Both sexes,15 to 64 years,11,10.6
2016,Prince Edward Island,Both sexes,15 to 19 years,11,18.0
2016,Prince Edward Island,Both sexes,20 to 24 years,11,13.3
2016,Prince Edward Island,Both sexes,25 to 29 years,11,8.2
2016,Prince Edward Island,Both sexes,30 to 34 years,11,9.7
2016,Prince Edward Island,Both sexes,35 to 39 years,11,9.0
2016,Prince Edward Island,Both sexes,40 to 44 years,11,9.3
2016,Prince Edward Island,Both sexes,45 to 49 years,11,7.8
2016,Prince Edward Island,Both sexes,50 to 54 years,11,9.3
2016,Prince Edward Island,Both sexes,55 to 59 years,11,10.1
2016,Prince Edward Island,Both sexes,60 to 64 years,11,14.3
2016,Prince Edward Island,Both sexes,65 years and over,11,12.8
2016,Prince Edward Island,Both sexes,65 to 69 years,11,13.3
2016,Prince Edward Island,Both sexes,70 years and over,11,
2016,Prince Edward Island,Males,15 years and over,11,12.4
2016,Prince Edward Island,Males,15 to 24 years,11,19.0
2016,Prince Edward Island,Males,25 years and over,11,11.5
2016,Prince Edward Island,Males,25 to 44 years,11,9.9
2016,Prince Edward Island,Males,45 to 64 years,11,12.1
2016,Prince Edward Island,Males,45 years and over,11,12.7
2016,Prince Edward Island,Males,25 to 54 years,11,10.7
2016,Prince Edward Island,Males,55 years and over,11,13.5
2016,Prince Edward Island,Males,15 to 64 years,11,12.4
2016,Prince Edward Island,Males,15 to 19 years,11,20.8
2016,Prince Edward Island,Males,20 to 24 years,11,15.4
2016,Prince Edward Island,Males,25 to 29 years,11,10.8
2016,Prince Edward Island,Males,30 to 34 years,11,10.8
2016,Prince Edward Island,Males,35 to 39 years,11,9.4
2016,Prince Edward Island,Males,40 to 44 years,11,11.1
2016,Prince Edward Island,Males,45 to 49 years,11,11.1
2016,Prince Edward Island,Males,50 to 54 years,11,12.5
2016,Prince Edward Island,Males,55 to 59 years,11,11.1
2016,Prince Edward Island,Males,60 to 64 years,11,16.7
2016,Prince Edward Island,Males,65 years and over,11,
2016,Prince Edward Island,Males,65 to 69 years,11,
2016,Prince Edward Island,Males,70 years and over,11,
2016,Prince Edward Island,Females,15 years and over,11,8.7
