Year,Géographie,GeoCode,Sexe,Groupe d'âge,Compétences,Niveau de compétence,Value
2012,Île-du-Prince-Édouard,11,Les deux sexes,45 à 54 ans,Alphabétisme,3 ou plus,48.8
2012,Île-du-Prince-Édouard,11,Les deux sexes,45 à 54 ans,Arithmétique,3 ou plus,39.0
2012,Île-du-Prince-Édouard,11,Les deux sexes,55 à 65 ans,Alphabétisme,3 ou plus,44.8
2012,Île-du-Prince-Édouard,11,Les deux sexes,55 à 65 ans,Arithmétique,3 ou plus,37.1
2012,Île-du-Prince-Édouard,11,Hommes,Groupe d'âge totale,Alphabétisme,3 ou plus,52.4
2012,Île-du-Prince-Édouard,11,Hommes,Groupe d'âge totale,Arithmétique,3 ou plus,45.9
2012,Île-du-Prince-Édouard,11,Hommes,16 à 24 ans,Alphabétisme,3 ou plus,56.4
2012,Île-du-Prince-Édouard,11,Hommes,16 à 24 ans,Arithmétique,3 ou plus,47.9
2012,Île-du-Prince-Édouard,11,Hommes,25 à 34 ans,Alphabétisme,3 ou plus,67.4
2012,Île-du-Prince-Édouard,11,Hommes,25 à 34 ans,Arithmétique,3 ou plus,60.1
2012,Île-du-Prince-Édouard,11,Hommes,35 à 44 ans,Alphabétisme,3 ou plus,59.1
2012,Île-du-Prince-Édouard,11,Hommes,35 à 44 ans,Arithmétique,3 ou plus,51.1
2012,Île-du-Prince-Édouard,11,Hommes,45 à 54 ans,Alphabétisme,3 ou plus,41.2
2012,Île-du-Prince-Édouard,11,Hommes,45 à 54 ans,Arithmétique,3 ou plus,38.4
2012,Île-du-Prince-Édouard,11,Hommes,55 à 65 ans,Alphabétisme,3 ou plus,45.6
2012,Île-du-Prince-Édouard,11,Hommes,55 à 65 ans,Arithmétique,3 ou plus,38.6
2012,Île-du-Prince-Édouard,11,Femmes,Groupe d'âge totale,Alphabétisme,3 ou plus,56.9
2012,Île-du-Prince-Édouard,11,Femmes,Groupe d'âge totale,Arithmétique,3 ou plus,42.6
2012,Île-du-Prince-Édouard,11,Femmes,16 à 24 ans,Alphabétisme,3 ou plus,55.5
2012,Île-du-Prince-Édouard,11,Femmes,16 à 24 ans,Arithmétique,3 ou plus,43.5
2012,Île-du-Prince-Édouard,11,Femmes,25 à 34 ans,Alphabétisme,3 ou plus,67.9
2012,Île-du-Prince-Édouard,11,Femmes,25 à 34 ans,Arithmétique,3 ou plus,49.5
2012,Île-du-Prince-Édouard,11,Femmes,35 à 44 ans,Alphabétisme,3 ou plus,65.6
2012,Île-du-Prince-Édouard,11,Femmes,35 à 44 ans,Arithmétique,3 ou plus,48.3
2012,Île-du-Prince-Édouard,11,Femmes,45 à 54 ans,Alphabétisme,3 ou plus,56.3
2012,Île-du-Prince-Édouard,11,Femmes,45 à 54 ans,Arithmétique,3 ou plus,39.7
2012,Île-du-Prince-Édouard,11,Femmes,55 à 65 ans,Alphabétisme,3 ou plus,44.0
2012,Île-du-Prince-Édouard,11,Femmes,55 à 65 ans,Arithmétique,3 ou plus,35.6
2012,Nouvelle-Écosse,12,Les deux sexes,Groupe d'âge totale,Alphabétisme,3 ou plus,49.7
2012,Nouvelle-Écosse,12,Les deux sexes,Groupe d'âge totale,Arithmétique,3 ou plus,41.8
2012,Nouvelle-Écosse,12,Les deux sexes,16 à 24 ans,Alphabétisme,3 ou plus,45.6
2012,Nouvelle-Écosse,12,Les deux sexes,16 à 24 ans,Arithmétique,3 ou plus,38.7
2012,Nouvelle-Écosse,12,Les deux sexes,25 à 34 ans,Alphabétisme,3 ou plus,62.3
2012,Nouvelle-Écosse,12,Les deux sexes,25 à 34 ans,Arithmétique,3 ou plus,52.7
2012,Nouvelle-Écosse,12,Les deux sexes,35 à 44 ans,Alphabétisme,3 ou plus,58.6
2012,Nouvelle-Écosse,12,Les deux sexes,35 à 44 ans,Arithmétique,3 ou plus,50.2
2012,Nouvelle-Écosse,12,Les deux sexes,45 à 54 ans,Alphabétisme,3 ou plus,47.5
2012,Nouvelle-Écosse,12,Les deux sexes,45 à 54 ans,Arithmétique,3 ou plus,38.9
2012,Nouvelle-Écosse,12,Les deux sexes,55 à 65 ans,Alphabétisme,3 ou plus,38.8
2012,Nouvelle-Écosse,12,Les deux sexes,55 à 65 ans,Arithmétique,3 ou plus,32.4
2012,Nouvelle-Écosse,12,Hommes,Groupe d'âge totale,Alphabétisme,3 ou plus,50.7
2012,Nouvelle-Écosse,12,Hommes,Groupe d'âge totale,Arithmétique,3 ou plus,48.0
2012,Nouvelle-Écosse,12,Hommes,16 à 24 ans,Alphabétisme,3 ou plus,48.8
2012,Nouvelle-Écosse,12,Hommes,16 à 24 ans,Arithmétique,3 ou plus,45.2
2012,Nouvelle-Écosse,12,Hommes,25 à 34 ans,Alphabétisme,3 ou plus,67.3
2012,Nouvelle-Écosse,12,Hommes,25 à 34 ans,Arithmétique,3 ou plus,64.6
2012,Nouvelle-Écosse,12,Hommes,35 à 44 ans,Alphabétisme,3 ou plus,57.5
2012,Nouvelle-Écosse,12,Hommes,35 à 44 ans,Arithmétique,3 ou plus,55.0
2012,Nouvelle-Écosse,12,Hommes,45 à 54 ans,Alphabétisme,3 ou plus,44.7
2012,Nouvelle-Écosse,12,Hommes,45 à 54 ans,Arithmétique,3 ou plus,41.0
2012,Nouvelle-Écosse,12,Hommes,55 à 65 ans,Alphabétisme,3 ou plus,41.3
2012,Nouvelle-Écosse,12,Hommes,55 à 65 ans,Arithmétique,3 ou plus,40.2
2012,Nouvelle-Écosse,12,Femmes,Groupe d'âge totale,Alphabétisme,3 ou plus,48.8
2012,Nouvelle-Écosse,12,Femmes,Groupe d'âge totale,Arithmétique,3 ou plus,35.9
2012,Nouvelle-Écosse,12,Femmes,16 à 24 ans,Alphabétisme,3 ou plus,42.5
2012,Nouvelle-Écosse,12,Femmes,16 à 24 ans,Arithmétique,3 ou plus,32.4
2012,Nouvelle-Écosse,12,Femmes,25 à 34 ans,Alphabétisme,3 ou plus,57.8
2012,Nouvelle-Écosse,12,Femmes,25 à 34 ans,Arithmétique,3 ou plus,42.1
2012,Nouvelle-Écosse,12,Femmes,35 à 44 ans,Alphabétisme,3 ou plus,59.6
2012,Nouvelle-Écosse,12,Femmes,35 à 44 ans,Arithmétique,3 ou plus,45.8
2012,Nouvelle-Écosse,12,Femmes,45 à 54 ans,Alphabétisme,3 ou plus,50.2
2012,Nouvelle-Écosse,12,Femmes,45 à 54 ans,Arithmétique,3 ou plus,36.9
2012,Nouvelle-Écosse,12,Femmes,55 à 65 ans,Alphabétisme,3 ou plus,36.5
2012,Nouvelle-Écosse,12,Femmes,55 à 65 ans,Arithmétique,3 ou plus,24.9
2012,Nouveau-Brunswick,13,Les deux sexes,Groupe d'âge totale,Alphabétisme,3 ou plus,46.5
2012,Nouveau-Brunswick,13,Les deux sexes,Groupe d'âge totale,Arithmétique,3 ou plus,36.9
2012,Nouveau-Brunswick,13,Les deux sexes,16 à 24 ans,Alphabétisme,3 ou plus,40.6
2012,Nouveau-Brunswick,13,Les deux sexes,16 à 24 ans,Arithmétique,3 ou plus,32.1
2012,Nouveau-Brunswick,13,Les deux sexes,25 à 34 ans,Alphabétisme,3 ou plus,61.8
2012,Nouveau-Brunswick,13,Les deux sexes,25 à 34 ans,Arithmétique,3 ou plus,49.2
2012,Nouveau-Brunswick,13,Les deux sexes,35 à 44 ans,Alphabétisme,3 ou plus,56.9
2012,Nouveau-Brunswick,13,Les deux sexes,35 à 44 ans,Arithmétique,3 ou plus,44.3
2012,Nouveau-Brunswick,13,Les deux sexes,45 à 54 ans,Alphabétisme,3 ou plus,42.5
2012,Nouveau-Brunswick,13,Les deux sexes,45 à 54 ans,Arithmétique,3 ou plus,35.9
2012,Nouveau-Brunswick,13,Les deux sexes,55 à 65 ans,Alphabétisme,3 ou plus,35.6
2012,Nouveau-Brunswick,13,Les deux sexes,55 à 65 ans,Arithmétique,3 ou plus,26.8
2012,Nouveau-Brunswick,13,Hommes,Groupe d'âge totale,Alphabétisme,3 ou plus,46.2
2012,Nouveau-Brunswick,13,Hommes,Groupe d'âge totale,Arithmétique,3 ou plus,41.9
2012,Nouveau-Brunswick,13,Hommes,16 à 24 ans,Alphabétisme,3 ou plus,37.5
2012,Nouveau-Brunswick,13,Hommes,16 à 24 ans,Arithmétique,3 ou plus,32.3
2012,Nouveau-Brunswick,13,Hommes,25 à 34 ans,Alphabétisme,3 ou plus,65.6
2012,Nouveau-Brunswick,13,Hommes,25 à 34 ans,Arithmétique,3 ou plus,59.8
2012,Nouveau-Brunswick,13,Hommes,35 à 44 ans,Alphabétisme,3 ou plus,57.6
2012,Nouveau-Brunswick,13,Hommes,35 à 44 ans,Arithmétique,3 ou plus,51.6
2012,Nouveau-Brunswick,13,Hommes,45 à 54 ans,Alphabétisme,3 ou plus,37.5
2012,Nouveau-Brunswick,13,Hommes,45 à 54 ans,Arithmétique,3 ou plus,36.0
2012,Nouveau-Brunswick,13,Hommes,55 à 65 ans,Alphabétisme,3 ou plus,38.0
2012,Nouveau-Brunswick,13,Hommes,55 à 65 ans,Arithmétique,3 ou plus,34.1
2012,Nouveau-Brunswick,13,Femmes,Groupe d'âge totale,Alphabétisme,3 ou plus,46.9
2012,Nouveau-Brunswick,13,Femmes,Groupe d'âge totale,Arithmétique,3 ou plus,32.1
2012,Nouveau-Brunswick,13,Femmes,16 à 24 ans,Alphabétisme,3 ou plus,43.9
2012,Nouveau-Brunswick,13,Femmes,16 à 24 ans,Arithmétique,3 ou plus,31.9
2012,Nouveau-Brunswick,13,Femmes,25 à 34 ans,Alphabétisme,3 ou plus,58.3
2012,Nouveau-Brunswick,13,Femmes,25 à 34 ans,Arithmétique,3 ou plus,39.2
2012,Nouveau-Brunswick,13,Femmes,35 à 44 ans,Alphabétisme,3 ou plus,56.1
2012,Nouveau-Brunswick,13,Femmes,35 à 44 ans,Arithmétique,3 ou plus,37.1
2012,Nouveau-Brunswick,13,Femmes,45 à 54 ans,Alphabétisme,3 ou plus,47.3
2012,Nouveau-Brunswick,13,Femmes,45 à 54 ans,Arithmétique,3 ou plus,35.9
2012,Nouveau-Brunswick,13,Femmes,55 à 65 ans,Alphabétisme,3 ou plus,33.2
2012,Nouveau-Brunswick,13,Femmes,55 à 65 ans,Arithmétique,3 ou plus,19.9
2012,Québec,24,Les deux sexes,Groupe d'âge totale,Alphabétisme,3 ou plus,46.8
2012,Québec,24,Les deux sexes,Groupe d'âge totale,Arithmétique,3 ou plus,43.9
2012,Québec,24,Les deux sexes,16 à 24 ans,Alphabétisme,3 ou plus,51.3
2012,Québec,24,Les deux sexes,16 à 24 ans,Arithmétique,3 ou plus,50.0
2012,Québec,24,Les deux sexes,25 à 34 ans,Alphabétisme,3 ou plus,60.3
2012,Québec,24,Les deux sexes,25 à 34 ans,Arithmétique,3 ou plus,56.5
2012,Québec,24,Les deux sexes,35 à 44 ans,Alphabétisme,3 ou plus,55.3
2012,Québec,24,Les deux sexes,35 à 44 ans,Arithmétique,3 ou plus,50.7
2012,Québec,24,Les deux sexes,45 à 54 ans,Alphabétisme,3 ou plus,40.1
2012,Québec,24,Les deux sexes,45 à 54 ans,Arithmétique,3 ou plus,38.3
2012,Québec,24,Les deux sexes,55 à 65 ans,Alphabétisme,3 ou plus,30.7
2012,Québec,24,Les deux sexes,55 à 65 ans,Arithmétique,3 ou plus,27.8
2012,Québec,24,Hommes,Groupe d'âge totale,Alphabétisme,3 ou plus,47.7
2012,Québec,24,Hommes,Groupe d'âge totale,Arithmétique,3 ou plus,48.6
2012,Québec,24,Hommes,16 à 24 ans,Alphabétisme,3 ou plus,47.7
2012,Québec,24,Hommes,16 à 24 ans,Arithmétique,3 ou plus,49.5
2012,Québec,24,Hommes,25 à 34 ans,Alphabétisme,3 ou plus,59.5
2012,Québec,24,Hommes,25 à 34 ans,Arithmétique,3 ou plus,60.0
2012,Québec,24,Hommes,35 à 44 ans,Alphabétisme,3 ou plus,56.8
2012,Québec,24,Hommes,35 à 44 ans,Arithmétique,3 ou plus,55.7
2012,Québec,24,Hommes,45 à 54 ans,Alphabétisme,3 ou plus,42.8
2012,Québec,24,Hommes,45 à 54 ans,Arithmétique,3 ou plus,45.1
2012,Québec,24,Hommes,55 à 65 ans,Alphabétisme,3 ou plus,33.6
2012,Québec,24,Hommes,55 à 65 ans,Arithmétique,3 ou plus,34.5
2012,Québec,24,Femmes,Groupe d'âge totale,Alphabétisme,3 ou plus,45.9
2012,Québec,24,Femmes,Groupe d'âge totale,Arithmétique,3 ou plus,39.1
2012,Québec,24,Femmes,16 à 24 ans,Alphabétisme,3 ou plus,55.1
2012,Québec,24,Femmes,16 à 24 ans,Arithmétique,3 ou plus,50.5
2012,Québec,24,Femmes,25 à 34 ans,Alphabétisme,3 ou plus,61.3
2012,Québec,24,Femmes,25 à 34 ans,Arithmétique,3 ou plus,52.9
2012,Québec,24,Femmes,35 à 44 ans,Alphabétisme,3 ou plus,53.9
2012,Québec,24,Femmes,35 à 44 ans,Arithmétique,3 ou plus,45.5
2012,Québec,24,Femmes,45 à 54 ans,Alphabétisme,3 ou plus,37.3
2012,Québec,24,Femmes,45 à 54 ans,Arithmétique,3 ou plus,31.3
2012,Québec,24,Femmes,55 à 65 ans,Alphabétisme,3 ou plus,28.0
2012,Québec,24,Femmes,55 à 65 ans,Arithmétique,3 ou plus,21.3
2012,Ontario,35,Les deux sexes,Groupe d'âge totale,Alphabétisme,3 ou plus,53.2
2012,Ontario,35,Les deux sexes,Groupe d'âge totale,Arithmétique,3 ou plus,46.2
2012,Ontario,35,Les deux sexes,16 à 24 ans,Alphabétisme,3 ou plus,55.8
2012,Ontario,35,Les deux sexes,16 à 24 ans,Arithmétique,3 ou plus,46.7
2012,Ontario,35,Les deux sexes,25 à 34 ans,Alphabétisme,3 ou plus,58.9
2012,Ontario,35,Les deux sexes,25 à 34 ans,Arithmétique,3 ou plus,51.8
2012,Ontario,35,Les deux sexes,35 à 44 ans,Alphabétisme,3 ou plus,58.3
2012,Ontario,35,Les deux sexes,35 à 44 ans,Arithmétique,3 ou plus,51.3
2012,Ontario,35,Les deux sexes,45 à 54 ans,Alphabétisme,3 ou plus,50.1
2012,Ontario,35,Les deux sexes,45 à 54 ans,Arithmétique,3 ou plus,45.5
2012,Ontario,35,Les deux sexes,55 à 65 ans,Alphabétisme,3 ou plus,43.5
2012,Ontario,35,Les deux sexes,55 à 65 ans,Arithmétique,3 ou plus,35.5
2012,Ontario,35,Hommes,Groupe d'âge totale,Alphabétisme,3 ou plus,54.3
2012,Ontario,35,Hommes,Groupe d'âge totale,Arithmétique,3 ou plus,52.9
2012,Ontario,35,Hommes,16 à 24 ans,Alphabétisme,3 ou plus,56.1
2012,Ontario,35,Hommes,16 à 24 ans,Arithmétique,3 ou plus,52.5
2012,Ontario,35,Hommes,25 à 34 ans,Alphabétisme,3 ou plus,59.7
2012,Ontario,35,Hommes,25 à 34 ans,Arithmétique,3 ou plus,57.3
2012,Ontario,35,Hommes,35 à 44 ans,Alphabétisme,3 ou plus,60.0
2012,Ontario,35,Hommes,35 à 44 ans,Arithmétique,3 ou plus,60.1
2012,Ontario,35,Hommes,45 à 54 ans,Alphabétisme,3 ou plus,52.1
2012,Ontario,35,Hommes,45 à 54 ans,Arithmétique,3 ou plus,52.6
2012,Ontario,35,Hommes,55 à 65 ans,Alphabétisme,3 ou plus,44.0
2012,Ontario,35,Hommes,55 à 65 ans,Arithmétique,3 ou plus,42.1
2012,Ontario,35,Femmes,Groupe d'âge totale,Alphabétisme,3 ou plus,52.1
2012,Ontario,35,Femmes,Groupe d'âge totale,Arithmétique,3 ou plus,39.5
2012,Ontario,35,Femmes,16 à 24 ans,Alphabétisme,3 ou plus,55.5
2012,Ontario,35,Femmes,16 à 24 ans,Arithmétique,3 ou plus,40.8
2012,Ontario,35,Femmes,25 à 34 ans,Alphabétisme,3 ou plus,58.2
2012,Ontario,35,Femmes,25 à 34 ans,Arithmétique,3 ou plus,46.5
2012,Ontario,35,Femmes,35 à 44 ans,Alphabétisme,3 ou plus,56.7
2012,Ontario,35,Femmes,35 à 44 ans,Arithmétique,3 ou plus,42.8
2012,Ontario,35,Femmes,45 à 54 ans,Alphabétisme,3 ou plus,48.0
2012,Ontario,35,Femmes,45 à 54 ans,Arithmétique,3 ou plus,38.2
2012,Ontario,35,Femmes,55 à 65 ans,Alphabétisme,3 ou plus,43.0
2012,Ontario,35,Femmes,55 à 65 ans,Arithmétique,3 ou plus,29.2
2012,Manitoba,46,Les deux sexes,Groupe d'âge totale,Alphabétisme,3 ou plus,51.7
2012,Manitoba,46,Les deux sexes,Groupe d'âge totale,Arithmétique,3 ou plus,45.2
2012,Manitoba,46,Les deux sexes,16 à 24 ans,Alphabétisme,3 ou plus,50.5
2012,Manitoba,46,Les deux sexes,16 à 24 ans,Arithmétique,3 ou plus,44.9
2012,Manitoba,46,Les deux sexes,25 à 34 ans,Alphabétisme,3 ou plus,59.4
2012,Manitoba,46,Les deux sexes,25 à 34 ans,Arithmétique,3 ou plus,52.0
2012,Manitoba,46,Les deux sexes,35 à 44 ans,Alphabétisme,3 ou plus,55.0
2012,Manitoba,46,Les deux sexes,35 à 44 ans,Arithmétique,3 ou plus,50.3
2012,Manitoba,46,Les deux sexes,45 à 54 ans,Alphabétisme,3 ou plus,49.3
2012,Manitoba,46,Les deux sexes,45 à 54 ans,Arithmétique,3 ou plus,44.3
2012,Manitoba,46,Les deux sexes,55 à 65 ans,Alphabétisme,3 ou plus,44.7
2012,Manitoba,46,Les deux sexes,55 à 65 ans,Arithmétique,3 ou plus,35.0
2012,Manitoba,46,Hommes,Groupe d'âge totale,Alphabétisme,3 ou plus,49.5
2012,Manitoba,46,Hommes,Groupe d'âge totale,Arithmétique,3 ou plus,48.0
2012,Manitoba,46,Hommes,16 à 24 ans,Alphabétisme,3 ou plus,49.1
2012,Manitoba,46,Hommes,16 à 24 ans,Arithmétique,3 ou plus,48.7
2012,Manitoba,46,Hommes,25 à 34 ans,Alphabétisme,3 ou plus,51.2
2012,Manitoba,46,Hommes,25 à 34 ans,Arithmétique,3 ou plus,53.5
2012,Manitoba,46,Hommes,35 à 44 ans,Alphabétisme,3 ou plus,55.1
2012,Manitoba,46,Hommes,35 à 44 ans,Arithmétique,3 ou plus,54.0
2012,Manitoba,46,Hommes,45 à 54 ans,Alphabétisme,3 ou plus,45.9
2012,Manitoba,46,Hommes,45 à 54 ans,Arithmétique,3 ou plus,44.5
2012,Manitoba,46,Hommes,55 à 65 ans,Alphabétisme,3 ou plus,46.9
2012,Manitoba,46,Hommes,55 à 65 ans,Arithmétique,3 ou plus,39.8
2012,Manitoba,46,Femmes,Groupe d'âge totale,Alphabétisme,3 ou plus,53.9
2012,Manitoba,46,Femmes,Groupe d'âge totale,Arithmétique,3 ou plus,42.5
2012,Manitoba,46,Femmes,16 à 24 ans,Alphabétisme,3 ou plus,51.9
2012,Manitoba,46,Femmes,16 à 24 ans,Arithmétique,3 ou plus,40.9
2012,Manitoba,46,Femmes,25 à 34 ans,Alphabétisme,3 ou plus,67.7
2012,Manitoba,46,Femmes,25 à 34 ans,Arithmétique,3 ou plus,50.6
2012,Manitoba,46,Femmes,35 à 44 ans,Alphabétisme,3 ou plus,54.9
2012,Manitoba,46,Femmes,35 à 44 ans,Arithmétique,3 ou plus,46.6
2012,Manitoba,46,Femmes,45 à 54 ans,Alphabétisme,3 ou plus,52.6
2012,Manitoba,46,Femmes,45 à 54 ans,Arithmétique,3 ou plus,44.2
2012,Manitoba,46,Femmes,55 à 65 ans,Alphabétisme,3 ou plus,42.5
2012,Manitoba,46,Femmes,55 à 65 ans,Arithmétique,3 ou plus,30.3
2012,Saskatchewan,47,Les deux sexes,Groupe d'âge totale,Alphabétisme,3 ou plus,50.1
2012,Saskatchewan,47,Les deux sexes,Groupe d'âge totale,Arithmétique,3 ou plus,43.5
2012,Saskatchewan,47,Les deux sexes,16 à 24 ans,Alphabétisme,3 ou plus,46.0
2012,Saskatchewan,47,Les deux sexes,16 à 24 ans,Arithmétique,3 ou plus,38.0
2012,Saskatchewan,47,Les deux sexes,25 à 34 ans,Alphabétisme,3 ou plus,54.9
2012,Saskatchewan,47,Les deux sexes,25 à 34 ans,Arithmétique,3 ou plus,49.2
2012,Saskatchewan,47,Les deux sexes,35 à 44 ans,Alphabétisme,3 ou plus,56.7
2012,Saskatchewan,47,Les deux sexes,35 à 44 ans,Arithmétique,3 ou plus,52.7
2012,Saskatchewan,47,Les deux sexes,45 à 54 ans,Alphabétisme,3 ou plus,49.8
2012,Saskatchewan,47,Les deux sexes,45 à 54 ans,Arithmétique,3 ou plus,43.5
2012,Saskatchewan,47,Les deux sexes,55 à 65 ans,Alphabétisme,3 ou plus,43.6
2012,Saskatchewan,47,Les deux sexes,55 à 65 ans,Arithmétique,3 ou plus,34.5
2012,Saskatchewan,47,Hommes,Groupe d'âge totale,Alphabétisme,3 ou plus,48.4
2012,Saskatchewan,47,Hommes,Groupe d'âge totale,Arithmétique,3 ou plus,48.0
2012,Saskatchewan,47,Hommes,16 à 24 ans,Alphabétisme,3 ou plus,44.8
2012,Saskatchewan,47,Hommes,16 à 24 ans,Arithmétique,3 ou plus,42.7
2012,Saskatchewan,47,Hommes,25 à 34 ans,Alphabétisme,3 ou plus,52.8
2012,Saskatchewan,47,Hommes,25 à 34 ans,Arithmétique,3 ou plus,53.1
2012,Saskatchewan,47,Hommes,35 à 44 ans,Alphabétisme,3 ou plus,53.4
2012,Saskatchewan,47,Hommes,35 à 44 ans,Arithmétique,3 ou plus,58.1
2012,Saskatchewan,47,Hommes,45 à 54 ans,Alphabétisme,3 ou plus,49.9
2012,Saskatchewan,47,Hommes,45 à 54 ans,Arithmétique,3 ou plus,47.3
2012,Saskatchewan,47,Hommes,55 à 65 ans,Alphabétisme,3 ou plus,41.1
2012,Saskatchewan,47,Hommes,55 à 65 ans,Arithmétique,3 ou plus,39.5
2012,Saskatchewan,47,Femmes,Groupe d'âge totale,Alphabétisme,3 ou plus,51.9
2012,Saskatchewan,47,Femmes,Groupe d'âge totale,Arithmétique,3 ou plus,38.9
2012,Saskatchewan,47,Femmes,16 à 24 ans,Alphabétisme,3 ou plus,47.4
2012,Saskatchewan,47,Femmes,16 à 24 ans,Arithmétique,3 ou plus,33.0
2012,Saskatchewan,47,Femmes,25 à 34 ans,Alphabétisme,3 ou plus,57.1
2012,Saskatchewan,47,Femmes,25 à 34 ans,Arithmétique,3 ou plus,45.3
2012,Saskatchewan,47,Femmes,35 à 44 ans,Alphabétisme,3 ou plus,60.1
2012,Saskatchewan,47,Femmes,35 à 44 ans,Arithmétique,3 ou plus,47.3
2012,Saskatchewan,47,Femmes,45 à 54 ans,Alphabétisme,3 ou plus,49.6
2012,Saskatchewan,47,Femmes,45 à 54 ans,Arithmétique,3 ou plus,39.6
2012,Saskatchewan,47,Femmes,55 à 65 ans,Alphabétisme,3 ou plus,45.9
2012,Saskatchewan,47,Femmes,55 à 65 ans,Arithmétique,3 ou plus,29.5
2012,Alberta,48,Les deux sexes,Groupe d'âge totale,Alphabétisme,3 ou plus,55.1
2012,Alberta,48,Les deux sexes,Groupe d'âge totale,Arithmétique,3 ou plus,47.3
2012,Alberta,48,Les deux sexes,16 à 24 ans,Alphabétisme,3 ou plus,55.3
2012,Alberta,48,Les deux sexes,16 à 24 ans,Arithmétique,3 ou plus,46.6
2012,Alberta,48,Les deux sexes,25 à 34 ans,Alphabétisme,3 ou plus,63.5
2012,Alberta,48,Les deux sexes,25 à 34 ans,Arithmétique,3 ou plus,53.7
2012,Alberta,48,Les deux sexes,35 à 44 ans,Alphabétisme,3 ou plus,59.3
2012,Alberta,48,Les deux sexes,35 à 44 ans,Arithmétique,3 ou plus,49.9
2012,Alberta,48,Les deux sexes,45 à 54 ans,Alphabétisme,3 ou plus,51.7
2012,Alberta,48,Les deux sexes,45 à 54 ans,Arithmétique,3 ou plus,47.0
2012,Alberta,48,Les deux sexes,55 à 65 ans,Alphabétisme,3 ou plus,43.1
2012,Alberta,48,Les deux sexes,55 à 65 ans,Arithmétique,3 ou plus,37.1
2012,Alberta,48,Hommes,Groupe d'âge totale,Alphabétisme,3 ou plus,56.6
2012,Alberta,48,Hommes,Groupe d'âge totale,Arithmétique,3 ou plus,53.7
2012,Alberta,48,Hommes,16 à 24 ans,Alphabétisme,3 ou plus,56.4
2012,Alberta,48,Hommes,16 à 24 ans,Arithmétique,3 ou plus,50.9
2012,Alberta,48,Hommes,25 à 34 ans,Alphabétisme,3 ou plus,64.8
2012,Alberta,48,Hommes,25 à 34 ans,Arithmétique,3 ou plus,58.6
2012,Alberta,48,Hommes,35 à 44 ans,Alphabétisme,3 ou plus,58.2
2012,Alberta,48,Hommes,35 à 44 ans,Arithmétique,3 ou plus,53.3
2012,Alberta,48,Hommes,45 à 54 ans,Alphabétisme,3 ou plus,54.3
2012,Alberta,48,Hommes,45 à 54 ans,Arithmétique,3 ou plus,56.2
2012,Alberta,48,Hommes,55 à 65 ans,Alphabétisme,3 ou plus,46.4
2012,Alberta,48,Hommes,55 à 65 ans,Arithmétique,3 ou plus,47.2
2012,Alberta,48,Femmes,Groupe d'âge totale,Alphabétisme,3 ou plus,53.5
2012,Alberta,48,Femmes,Groupe d'âge totale,Arithmétique,3 ou plus,40.6
2012,Alberta,48,Femmes,16 à 24 ans,Alphabétisme,3 ou plus,54.2
2012,Alberta,48,Femmes,16 à 24 ans,Arithmétique,3 ou plus,41.9
2012,Alberta,48,Femmes,25 à 34 ans,Alphabétisme,3 ou plus,61.9
2012,Alberta,48,Femmes,25 à 34 ans,Arithmétique,3 ou plus,48.5
2012,Alberta,48,Femmes,35 à 44 ans,Alphabétisme,3 ou plus,60.5
2012,Alberta,48,Femmes,35 à 44 ans,Arithmétique,3 ou plus,46.3
2012,Alberta,48,Femmes,45 à 54 ans,Alphabétisme,3 ou plus,48.9
2012,Alberta,48,Femmes,45 à 54 ans,Arithmétique,3 ou plus,37.3
2012,Alberta,48,Femmes,55 à 65 ans,Alphabétisme,3 ou plus,39.8
2012,Alberta,48,Femmes,55 à 65 ans,Arithmétique,3 ou plus,26.9
2012,Colombie-Britannique,59,Les deux sexes,Groupe d'âge totale,Alphabétisme,3 ou plus,54.1
2012,Colombie-Britannique,59,Les deux sexes,Groupe d'âge totale,Arithmétique,3 ou plus,47.7
2012,Colombie-Britannique,59,Les deux sexes,16 à 24 ans,Alphabétisme,3 ou plus,56.8
2012,Colombie-Britannique,59,Les deux sexes,16 à 24 ans,Arithmétique,3 ou plus,47.7
2012,Colombie-Britannique,59,Les deux sexes,25 à 34 ans,Alphabétisme,3 ou plus,60.9
2012,Colombie-Britannique,59,Les deux sexes,25 à 34 ans,Arithmétique,3 ou plus,54.8
2012,Colombie-Britannique,59,Les deux sexes,35 à 44 ans,Alphabétisme,3 ou plus,59.3
2012,Colombie-Britannique,59,Les deux sexes,35 à 44 ans,Arithmétique,3 ou plus,53.7
2012,Colombie-Britannique,59,Les deux sexes,45 à 54 ans,Alphabétisme,3 ou plus,47.8
2012,Colombie-Britannique,59,Les deux sexes,45 à 54 ans,Arithmétique,3 ou plus,40.0
2012,Colombie-Britannique,59,Les deux sexes,55 à 65 ans,Alphabétisme,3 ou plus,47.8
2012,Colombie-Britannique,59,Les deux sexes,55 à 65 ans,Arithmétique,3 ou plus,43.8
2012,Colombie-Britannique,59,Hommes,Groupe d'âge totale,Alphabétisme,3 ou plus,55.8
2012,Colombie-Britannique,59,Hommes,Groupe d'âge totale,Arithmétique,3 ou plus,53.0
2012,Colombie-Britannique,59,Hommes,16 à 24 ans,Alphabétisme,3 ou plus,55.9
2012,Colombie-Britannique,59,Hommes,16 à 24 ans,Arithmétique,3 ou plus,49.8
